2025-09-25 19:17:19 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: files | Context:{"callback_data": "files_1"}
2025-09-28 10:57:14 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: api | Context:{"callback_data": "api_settings"}
2025-09-28 10:57:16 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: advanced | Context:{"callback_data": "advanced_api_settings"}
2025-09-28 10:57:17 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: set | Context:{"callback_data": "set_buffer_size"}
2025-09-28 10:57:19 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: advanced | Context:{"callback_data": "advanced_api_settings"}
2025-09-28 10:57:20 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: api | Context:{"callback_data": "api_settings"}
2025-09-28 10:57:24 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: api | Context:{"callback_data": "api_logs"}
2025-09-28 10:57:27 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_api_logs"}
2025-09-28 10:57:35 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: api | Context:{"callback_data": "api_logs"}
2025-09-28 10:57:44 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: search | Context:{"callback_data": "search_api_logs"}
2025-09-28 10:57:45 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: api | Context:{"callback_data": "api_logs"}
2025-09-28 10:57:47 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: api | Context:{"callback_data": "api_settings"}
2025-09-28 10:57:53 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_system_control"}
2025-09-28 10:57:56 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_management"}
2025-09-28 10:57:58 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: view | Context:{"callback_data": "view_all_tokens"}
2025-09-28 10:58:04 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: set | Context:{"callback_data": "set_token_expiry"}
2025-09-28 10:58:08 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: set | Context:{"callback_data": "set_expiry_never"}
2025-09-28 10:58:10 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: set | Context:{"callback_data": "set_token_expiry"}
2025-09-28 10:58:14 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_management"}
2025-09-28 10:58:17 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: view | Context:{"callback_data": "view_all_tokens"}
2025-09-28 10:58:20 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: view | Context:{"callback_data": "view_all_tokens"}
2025-09-28 10:58:24 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_system_control"}
2025-09-28 10:58:26 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_management"}
2025-09-28 12:20:40 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_system_control"}
2025-09-28 12:20:42 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_management"}
2025-09-28 12:20:54 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: list | Context:{"callback_data": "list_all_tokens"}
2025-09-28 12:21:10 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: create | Context:{"callback_data": "create_new_token"}
2025-09-28 12:21:17 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_dashboard"}
2025-09-28 12:21:21 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_usage_report"}
2025-09-28 12:21:25 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_dashboard"}
2025-09-28 12:21:27 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: manage | Context:{"callback_data": "manage_permissions"}
2025-09-28 12:21:30 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_dashboard"}
2025-09-28 12:21:33 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: security | Context:{"callback_data": "security_settings"}
2025-09-28 12:21:38 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_dashboard"}
2025-09-28 12:21:39 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: cleanup | Context:{"callback_data": "cleanup_tokens"}
2025-09-28 12:21:44 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_dashboard"}
2025-09-28 12:21:46 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: security | Context:{"callback_data": "security_settings"}
2025-09-28 12:21:51 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_dashboard"}
2025-09-28 12:21:53 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_usage_report"}
2025-09-28 12:21:55 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_dashboard"}
2025-09-28 12:21:56 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_system_control"}
2025-09-28 12:22:00 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_management"}
2025-09-28 12:22:05 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: list | Context:{"callback_data": "list_all_tokens"}
2025-09-28 12:22:10 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: detailed | Context:{"callback_data": "detailed_token_stats"}
2025-09-28 12:22:12 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: main | Context:{"callback_data": "main_menu"}
2025-09-28 12:22:14 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_system_control"}
2025-09-28 12:22:18 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_management"}
2025-09-28 12:22:37 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: manage | Context:{"callback_data": "manage_permissions"}
2025-09-28 12:22:39 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_dashboard"}
2025-09-28 12:22:41 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: cleanup | Context:{"callback_data": "cleanup_tokens"}
2025-09-28 12:22:44 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: cleanup | Context:{"callback_data": "cleanup_expired"}
2025-09-28 12:22:46 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: main | Context:{"callback_data": "main_menu"}
2025-09-28 13:56:15 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_system_control"}
2025-09-28 13:56:19 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_management"}
2025-09-28 13:56:32 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: list | Context:{"callback_data": "list_all_tokens"}
2025-09-28 13:56:39 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: detailed | Context:{"callback_data": "detailed_token_stats"}
2025-09-28 13:56:40 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: main | Context:{"callback_data": "main_menu"}
2025-09-28 13:56:41 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_system_control"}
2025-09-28 13:56:44 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_management"}
2025-09-28 13:56:49 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_usage_report"}
2025-09-28 13:56:52 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: usage | Context:{"callback_data": "usage_chart"}
2025-09-28 13:56:53 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: main | Context:{"callback_data": "main_menu"}
2025-09-28 13:56:54 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_system_control"}
2025-09-28 13:56:57 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_management"}
2025-09-28 13:57:01 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: list | Context:{"callback_data": "list_all_tokens"}
2025-09-28 13:57:04 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_dashboard"}
2025-09-28 13:57:18 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: list | Context:{"callback_data": "list_all_tokens"}
2025-09-28 13:57:22 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: detailed | Context:{"callback_data": "detailed_token_stats"}
2025-09-28 13:57:24 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: main | Context:{"callback_data": "main_menu"}
2025-09-28 13:57:35 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_system_control"}
2025-09-28 13:57:37 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_management"}
2025-09-28 13:57:39 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_security_settings"}
2025-09-28 13:58:00 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: security | Context:{"callback_data": "security_alerts"}
2025-09-28 13:58:02 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: main | Context:{"callback_data": "main_menu"}
2025-09-28 13:58:03 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_system_control"}
2025-09-28 13:58:05 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_management"}
2025-09-28 13:58:07 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_security_settings"}
2025-09-28 13:58:09 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: ip | Context:{"callback_data": "ip_restrictions"}
2025-09-28 13:58:11 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: main | Context:{"callback_data": "main_menu"}
2025-09-28 13:58:12 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_system_control"}
2025-09-28 13:58:13 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_management"}
2025-09-28 13:58:15 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: list | Context:{"callback_data": "list_all_tokens"}
2025-09-28 13:58:25 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: list | Context:{"callback_data": "list_all_tokens"}
2025-09-28 14:36:15 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_system_control"}
2025-09-28 14:36:17 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_management"}
2025-09-28 14:36:20 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: list | Context:{"callback_data": "list_all_tokens"}
2025-09-28 14:36:26 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_dashboard"}
2025-09-28 14:36:28 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_security_settings"}
2025-09-28 14:36:30 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_dashboard"}
2025-09-28 14:36:31 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_security_settings"}
2025-09-28 14:36:32 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: security | Context:{"callback_data": "security_alerts"}
2025-09-28 14:36:33 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: main | Context:{"callback_data": "main_menu"}
2025-09-28 14:36:34 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_system_control"}
2025-09-28 14:36:36 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: api | Context:{"callback_data": "api_settings"}
2025-09-28 14:36:37 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_system_control"}
2025-09-28 14:36:38 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_management"}
2025-09-28 14:36:40 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_security_settings"}
2025-09-28 14:36:41 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: ip | Context:{"callback_data": "ip_restrictions"}
2025-09-28 14:36:43 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: main | Context:{"callback_data": "main_menu"}
2025-09-28 14:36:49 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_system_control"}
2025-09-28 14:36:50 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_management"}
2025-09-28 14:36:57 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: create | Context:{"callback_data": "create_new_token"}
2025-09-28 14:36:59 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: create | Context:{"callback_data": "create_token_admin"}
2025-09-28 14:37:04 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_system_control"}
2025-09-28 14:37:09 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_management"}
2025-09-28 14:37:10 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: create | Context:{"callback_data": "create_new_token"}
2025-09-28 14:37:12 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: create | Context:{"callback_data": "create_token_user"}
2025-09-28 14:38:34 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_system_control"}
2025-09-28 14:38:36 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_management"}
2025-09-28 14:38:38 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_security_settings"}
2025-09-28 14:52:38 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_dashboard"}
2025-09-28 14:52:41 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: list | Context:{"callback_data": "list_all_tokens"}
2025-09-28 14:52:48 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: bulk | Context:{"callback_data": "bulk_delete_tokens"}
2025-09-28 14:52:51 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: bulk | Context:{"callback_data": "bulk_delete_inactive"}
2025-09-28 14:52:55 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: confirm | Context:{"callback_data": "confirm_bulk_delete_inactive"}
2025-09-28 14:52:58 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: confirm | Context:{"callback_data": "confirm_bulk_delete_inactive"}
2025-09-28 14:53:00 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: bulk | Context:{"callback_data": "bulk_delete_tokens"}
2025-09-28 14:53:08 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: bulk | Context:{"callback_data": "bulk_delete_expired"}
2025-09-28 14:53:10 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: confirm | Context:{"callback_data": "confirm_bulk_delete_expired"}
2025-09-28 14:53:11 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: bulk | Context:{"callback_data": "bulk_delete_tokens"}
2025-09-28 14:53:13 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: bulk | Context:{"callback_data": "bulk_delete_by_type"}
2025-09-28 14:53:17 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: bulk | Context:{"callback_data": "bulk_delete_type_user"}
2025-09-28 14:53:20 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: confirm | Context:{"callback_data": "confirm_bulk_delete_type_user"}
2025-09-28 14:53:22 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: bulk | Context:{"callback_data": "bulk_delete_tokens"}
2025-09-28 14:53:26 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: bulk | Context:{"callback_data": "bulk_delete_unused"}
2025-09-28 14:53:28 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: confirm | Context:{"callback_data": "confirm_bulk_delete_unused"}
2025-09-28 14:53:29 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: bulk | Context:{"callback_data": "bulk_delete_tokens"}
2025-09-28 14:53:32 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: list | Context:{"callback_data": "list_all_tokens"}
2025-09-28 14:53:35 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: create | Context:{"callback_data": "create_new_token"}
2025-09-28 14:53:37 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: create | Context:{"callback_data": "create_token_limited"}
2025-09-28 14:53:46 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_system_control"}
2025-09-28 14:53:49 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_management"}
2025-09-28 14:53:53 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: create | Context:{"callback_data": "create_new_token"}
2025-09-28 14:53:56 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: create | Context:{"callback_data": "create_token_user"}
2025-09-28 14:54:01 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_system_control"}
2025-09-28 14:54:04 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_management"}
2025-09-28 14:54:05 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: list | Context:{"callback_data": "list_all_tokens"}
2025-09-28 14:54:15 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_dashboard"}
2025-09-28 14:54:18 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_security_settings"}
2025-09-28 14:54:20 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: security | Context:{"callback_data": "security_alerts"}
2025-09-28 14:54:26 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_security_settings"}
2025-09-28 14:54:27 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: ip | Context:{"callback_data": "ip_restrictions"}
2025-09-28 14:54:35 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_security_settings"}
2025-09-28 14:54:38 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: set | Context:{"callback_data": "set_usage_limit"}
2025-09-28 14:54:41 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_security_settings"}
2025-09-28 14:54:43 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: set | Context:{"callback_data": "set_default_expiry"}
2025-09-28 14:54:45 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_security_settings"}
2025-09-28 14:54:47 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_dashboard"}
2025-09-28 14:54:52 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: cleanup | Context:{"callback_data": "cleanup_tokens"}
2025-09-28 14:54:56 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_dashboard"}
2025-09-28 14:54:58 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: cleanup | Context:{"callback_data": "cleanup_tokens"}
2025-09-28 14:55:00 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: cleanup | Context:{"callback_data": "cleanup_all"}
2025-09-28 14:55:02 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: confirm | Context:{"callback_data": "confirm_cleanup_all"}
2025-09-28 14:55:04 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: cleanup | Context:{"callback_data": "cleanup_tokens"}
2025-09-28 14:55:07 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_dashboard"}
2025-09-28 14:55:10 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: list | Context:{"callback_data": "list_all_tokens"}
2025-09-28 14:55:12 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: bulk | Context:{"callback_data": "bulk_delete_tokens"}
2025-09-28 14:55:14 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: bulk | Context:{"callback_data": "bulk_delete_by_type"}
2025-09-28 14:55:15 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: bulk | Context:{"callback_data": "bulk_delete_type_api"}
2025-09-28 14:55:18 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: confirm | Context:{"callback_data": "confirm_bulk_delete_type_api"}
2025-09-30 13:06:13 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_system_control"}
2025-09-30 13:06:16 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_management"}
2025-09-30 13:06:19 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: users | Context:{"callback_data": "users_menu"}
2025-09-30 13:06:23 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: download | Context:{"callback_data": "download_system_control"}
2025-09-30 13:06:25 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_management"}
2025-09-30 13:06:26 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: reports | Context:{"callback_data": "reports_menu"}
2025-09-30 13:06:28 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_dashboard"}
2025-09-30 13:06:29 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: manage | Context:{"callback_data": "manage_tokens"}
2025-09-30 13:06:30 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_dashboard"}
2025-09-30 13:06:32 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: security | Context:{"callback_data": "security_menu"}
2025-09-30 13:06:33 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_dashboard"}
2025-09-30 13:06:34 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: cleanup | Context:{"callback_data": "cleanup_menu"}
2025-09-30 13:06:35 - user_interactions - INFO - log:141 - [USER_INTERACTION] | User:599762196 | User interaction: callback_query: token | Context:{"callback_data": "token_dashboard"}
